time_ref,account,code,country_code,product_type,value,status
202209,Imports,87,MM,Goods,50020,F
202209,Imports,87,MO,Goods,210,F
202209,Imports,87,MT,Goods,2158,F
202209,Imports,87,MX,Goods,47203773,F
202209,Imports,87,MY,Goods,1648886,F
202209,Imports,87,MZ,Goods,43,F
202209,Imports,87,NI,Goods,532,F
202209,Imports,87,NL,Goods,22586250,F
202209,Imports,87,NO,Goods,189671,F
202209,Imports,87,NZ,Goods,180954,F
202209,Imports,87,OM,Goods,110238,F
202209,Imports,87,PE,Goods,2232,F
202209,Imports,87,PH,Goods,385613,F
202209,Imports,87,PK,Goods,9663,F
202209,Imports,87,PL,Goods,12999024,F
202209,Imports,87,PR,Goods,9444142,F
202209,Imports,87,PT,Goods,693550,F
202209,Imports,87,PY,Goods,6,F
202209,Imports,87,RE,Goods,18,F
202209,Imports,87,RO,Goods,825535,F
202209,Imports,87,RS,Goods,9334,F
202209,Imports,87,RU,Goods,3957,F
202209,Imports,87,SA,Goods,19,F
202209,Imports,87,SD,Goods,1327,F
202209,Imports,87,SE,Goods,7916353,F
202209,Imports,87,SG,Goods,4434691,F
202209,Imports,87,SI,Goods,670880,F
202209,Imports,87,SK,Goods,18332225,F
202209,Imports,87,SL,Goods,4855,F
202209,Imports,87,SM,Goods,2542,F
202209,Imports,87,SV,Goods,2760,F
202209,Imports,87,SZ,Goods,1199,F
202209,Imports,87,TH,Goods,392120103,F
202209,Imports,87,TK,Goods,951,F
202209,Imports,87,TL,Goods,148,F
202209,Imports,87,TN,Goods,10061,F
202209,Imports,87,TOT,Goods,2745877353,F
202209,Imports,87,TR,Goods,7579395,F
202209,Imports,87,TW,Goods,47918619,F
202209,Imports,87,UA,Goods,2460,F
202209,Imports,87,US,Goods,172525849,F
202209,Imports,87,VI,Goods,656,F
202209,Imports,87,VN,Goods,4140186,F
202209,Imports,87,WS,Goods,27098,F
202209,Imports,87,ZA,Goods,8542904,F
202209,Imports,8701,AT,Goods,10265503,F
202209,Imports,8701,AU,Goods,15132471,F
202209,Imports,8701,BR,Goods,1904519,F
202209,Imports,8701,CA,Goods,2873675,F
202209,Imports,8701,CN,Goods,2557042,F
202209,Imports,8701,DE,Goods,28653746,F
202209,Imports,8701,FI,Goods,419351,F
202209,Imports,8701,FR,Goods,12065108,F
202209,Imports,8701,GB,Goods,8640678,F
202209,Imports,8701,ID,Goods,237427,F
202209,Imports,8701,IN,Goods,2189862,F
202209,Imports,8701,IT,Goods,17168904,F
202209,Imports,8701,JP,Goods,5016381,F
202209,Imports,8701,KR,Goods,2916760,F
202209,Imports,8701,MX,Goods,1107439,F
202209,Imports,8701,NL,Goods,215909,F
202209,Imports,8701,SE,Goods,146017,F
202209,Imports,8701,TH,Goods,657083,F
202209,Imports,8701,TR,Goods,564498,F
202209,Imports,8701,US,Goods,10186991,F
202209,Imports,8702,CN,Goods,23107455,F
202209,Imports,8702,GB,Goods,590619,F
202209,Imports,8702,JP,Goods,2629010,F
202209,Imports,8702,TR,Goods,8696,F
202209,Imports,8703,AR,Goods,4655168,F
202209,Imports,8703,AT,Goods,1302461,F
202209,Imports,8703,AU,Goods,8044037,F
202209,Imports,8703,BE,Goods,13853468,F
202209,Imports,8703,CA,Goods,295491,F
202209,Imports,8703,CH,Goods,7029,F
202209,Imports,8703,CN,Goods,315950264,F
202209,Imports,8703,CZ,Goods,22678536,F
202209,Imports,8703,DE,Goods,91207374,F
202209,Imports,8703,ES,Goods,17758541,F
202209,Imports,8703,FI,Goods,757909,F
202209,Imports,8703,FJ,Goods,27128,F
202209,Imports,8703,FR,Goods,12373123,F
202209,Imports,8703,GB,Goods,33425852,F
202209,Imports,8703,HK,Goods,11577,F
202209,Imports,8703,HU,Goods,33872467,F
202209,Imports,8703,ID,Goods,8523,F
202209,Imports,8703,IN,Goods,3639989,F
202209,Imports,8703,IT,Goods,11657733,F
202209,Imports,8703,JP,Goods,542711179,F
202209,Imports,8703,KR,Goods,187118298,F
202209,Imports,8703,MX,Goods,43885862,F
202209,Imports,8703,NO,Goods,1052,F
202209,Imports,8703,NZ,Goods,3250,F
202209,Imports,8703,PK,Goods,8483,F
202209,Imports,8703,PL,Goods,1923283,F
202209,Imports,8703,PR,Goods,9444102,F
202209,Imports,8703,PT,Goods,12379,F
202209,Imports,8703,RO,Goods,508754,F
202209,Imports,8703,SE,Goods,963689,F
202209,Imports,8703,SG,Goods,3674551,F
202209,Imports,8703,SK,Goods,17651475,F
202209,Imports,8703,TH,Goods,119120503,F
202209,Imports,8703,TR,Goods,3445072,F
202209,Imports,8703,TW,Goods,1371281,F
202209,Imports,8703,US,Goods,119917497,F
202209,Imports,8703,ZA,Goods,7342639,F
202209,Imports,8704,AT,Goods,381140,F
202209,Imports,8704,AU,Goods,24630297,F
202209,Imports,8704,BR,Goods,1390328,F
202209,Imports,8704,CN,Goods,23390978,F
202209,Imports,8704,DE,Goods,14092207,F
202209,Imports,8704,DK,Goods,1741821,F
202209,Imports,8704,ES,Goods,8241366,F
202209,Imports,8704,FR,Goods,4868860,F
202209,Imports,8704,GB,Goods,18552974,F
202209,Imports,8704,IN,Goods,4070446,F
202209,Imports,8704,IT,Goods,2894990,F
202209,Imports,8704,JP,Goods,126889271,F
202209,Imports,8704,KR,Goods,293034,F
202209,Imports,8704,NL,Goods,19752519,F
202209,Imports,8704,PL,Goods,8444587,F
202209,Imports,8704,SE,Goods,4552897,F
202209,Imports,8704,TH,Goods,254743562,F
202209,Imports,8704,TR,Goods,2254492,F
202209,Imports,8704,TW,Goods,1814,F
202209,Imports,8704,US,Goods,8575633,F
202209,Imports,8704,ZA,Goods,661702,F
202209,Imports,8705,AT,Goods,4675359,F
202209,Imports,8705,AU,Goods,969754,F
202209,Imports,8705,CN,Goods,919088,F
202209,Imports,8705,DE,Goods,4564127,F
202209,Imports,8705,GB,Goods,657707,F
202209,Imports,8705,IT,Goods,2837446,F
202209,Imports,8705,JP,Goods,515585,F
202209,Imports,8705,NL,Goods,379886,F
202209,Imports,8705,SE,Goods,260674,F
202209,Imports,8705,US,Goods,109362,F
202209,Imports,8706,IT,Goods,14891,F
202209,Imports,8707,AU,Goods,18023,F
202209,Imports,8707,DE,Goods,12597,F
202209,Imports,8707,ES,Goods,433923,F
202209,Imports,8707,ID,Goods,2241885,F
202209,Imports,8707,IE,Goods,5882,F
202209,Imports,8707,IT,Goods,265,F
202209,Imports,8707,JP,Goods,378588,F
202209,Imports,8707,SE,Goods,28270,F
202209,Imports,8707,TH,Goods,150292,F
202209,Imports,8707,TW,Goods,1032,F
202209,Imports,8707,US,Goods,82894,F
202209,Imports,8707,ZA,Goods,260766,F
202209,Imports,8708,AD,Goods,729,F
202209,Imports,8708,AE,Goods,111712,F
202209,Imports,8708,AF,Goods,527,F
202209,Imports,8708,AG,Goods,269,F
202209,Imports,8708,AL,Goods,602,F
202209,Imports,8708,AR,Goods,129096,F
202209,Imports,8708,AT,Goods,402235,F
202209,Imports,8708,AU,Goods,25483924,F
202209,Imports,8708,AW,Goods,1104,F
202209,Imports,8708,BA,Goods,1313,F
202209,Imports,8708,BB,Goods,1061,F
202209,Imports,8708,BD,Goods,130,F
202209,Imports,8708,BE,Goods,722434,F
202209,Imports,8708,BG,Goods,34472,F
202209,Imports,8708,BI,Goods,34,F
202209,Imports,8708,BR,Goods,298433,F
202209,Imports,8708,BS,Goods,53,F
202209,Imports,8708,BY,Goods,546,F
202209,Imports,8708,CA,Goods,606422,F
202209,Imports,8708,CH,Goods,192924,F
202209,Imports,8708,CI,Goods,252,F
202209,Imports,8708,CL,Goods,1331,F
202209,Imports,8708,CM,Goods,100,F
202209,Imports,8708,CN,Goods,27546073,F
202209,Imports,8708,CO,Goods,6727,F
202209,Imports,8708,CR,Goods,509,F
202209,Imports,8708,CZ,Goods,1205383,F
202209,Imports,8708,DE,Goods,14053903,F
202209,Imports,8708,DK,Goods,438313,F
202209,Imports,8708,DO,Goods,1463,F
202209,Imports,8708,EE,Goods,47948,F
202209,Imports,8708,EG,Goods,1520,F
202209,Imports,8708,ER,Goods,1731,F
202209,Imports,8708,ES,Goods,1162915,F
202209,Imports,8708,FI,Goods,348103,F
202209,Imports,8708,FR,Goods,1507995,F
202209,Imports,8708,GB,Goods,5061322,F
202209,Imports,8708,GE,Goods,16943,F
202209,Imports,8708,GR,Goods,536,F
202209,Imports,8708,HK,Goods,28941,F
202209,Imports,8708,HN,Goods,275,F
202209,Imports,8708,HR,Goods,2425,F
202209,Imports,8708,HT,Goods,18,F
202209,Imports,8708,HU,Goods,1547375,F
202209,Imports,8708,ID,Goods,462113,F
202209,Imports,8708,IE,Goods,89378,F
202209,Imports,8708,IL,Goods,18492,F
202209,Imports,8708,IN,Goods,1327431,F
202209,Imports,8708,IR,Goods,1527,F
202209,Imports,8708,IS,Goods,7135,F
202209,Imports,8708,IT,Goods,5682891,F
202209,Imports,8708,JO,Goods,2184,F
202209,Imports,8708,JP,Goods,14576649,F
202209,Imports,8708,KH,Goods,3316,F
202209,Imports,8708,KR,Goods,2852519,F
202209,Imports,8708,LB,Goods,1087,F
202209,Imports,8708,LI,Goods,2240,F
202209,Imports,8708,LR,Goods,1422,F
202209,Imports,8708,LT,Goods,13746,F
202209,Imports,8708,LU,Goods,32461,F
202209,Imports,8708,LV,Goods,8031,F
202209,Imports,8708,MA,Goods,8085,F
202209,Imports,8708,MC,Goods,616,F
202209,Imports,8708,ME,Goods,92,F
202209,Imports,8708,MK,Goods,1355,F
202209,Imports,8708,MM,Goods,9344,F
202209,Imports,8708,MO,Goods,210,F
202209,Imports,8708,MT,Goods,2158,F
202209,Imports,8708,MX,Goods,1643216,F
202209,Imports,8708,MY,Goods,374746,F
202209,Imports,8708,MZ,Goods,43,F
202209,Imports,8708,NI,Goods,532,F
202209,Imports,8708,NL,Goods,1674942,F
202209,Imports,8708,NO,Goods,183871,F
202209,Imports,8708,NZ,Goods,162404,F
202209,Imports,8708,OM,Goods,110238,F
202209,Imports,8708,PE,Goods,2232,F
202209,Imports,8708,PH,Goods,212090,F
202209,Imports,8708,PK,Goods,1180,F
202209,Imports,8708,PL,Goods,2171815,F
202209,Imports,8708,PR,Goods,40,F
202209,Imports,8708,PT,Goods,226951,F
202209,Imports,8708,PY,Goods,6,F
202209,Imports,8708,RE,Goods,18,F
202209,Imports,8708,RO,Goods,251393,F
202209,Imports,8708,RS,Goods,9334,F
202209,Imports,8708,RU,Goods,3957,F
202209,Imports,8708,SA,Goods,19,F
202209,Imports,8708,SD,Goods,1327,F
202209,Imports,8708,SE,Goods,1621328,F
202209,Imports,8708,SG,Goods,669301,F
202209,Imports,8708,SI,Goods,78975,F
202209,Imports,8708,SK,Goods,575511,F
202209,Imports,8708,SZ,Goods,1199,F
202209,Imports,8708,TH,Goods,9918146,F
202209,Imports,8708,TK,Goods,951,F
202209,Imports,8708,TL,Goods,148,F
202209,Imports,8708,TN,Goods,9766,F
202209,Imports,8708,TR,Goods,1172426,F
202209,Imports,8708,TW,Goods,4019503,F
202209,Imports,8708,UA,Goods,1968,F
202209,Imports,8708,US,Goods,18932345,F
202209,Imports,8708,VN,Goods,232770,F
202209,Imports,8708,WS,Goods,27098,F
202209,Imports,8708,ZA,Goods,178931,F
202209,Imports,8709,AT,Goods,16561,F
202209,Imports,8709,AU,Goods,194796,F
202209,Imports,8709,BE,Goods,19696,F
202209,Imports,8709,BR,Goods,122,F
202209,Imports,8709,CA,Goods,11979,F
202209,Imports,8709,CH,Goods,77,F
202209,Imports,8709,CN,Goods,334992,F
202209,Imports,8709,CZ,Goods,5661,F
202209,Imports,8709,DE,Goods,250034,F
202209,Imports,8709,DK,Goods,3220,F
202209,Imports,8709,EG,Goods,922,F
202209,Imports,8709,ES,Goods,1935,F
202209,Imports,8709,FI,Goods,3570,F
202209,Imports,8709,FR,Goods,262943,F
202209,Imports,8709,GB,Goods,10005,F
202209,Imports,8709,HU,Goods,15484,F
202209,Imports,8709,ID,Goods,155,F
202209,Imports,8709,IN,Goods,5383,F
202209,Imports,8709,IT,Goods,22303,F
202209,Imports,8709,JP,Goods,154854,F
202209,Imports,8709,KR,Goods,241,F
202209,Imports,8709,LT,Goods,156,F
202209,Imports,8709,MX,Goods,3877,F
202209,Imports,8709,NL,Goods,27418,F
202209,Imports,8709,NO,Goods,122,F
202209,Imports,8709,PL,Goods,7032,F
202209,Imports,8709,PT,Goods,573,F
202209,Imports,8709,RO,Goods,2078,F
202209,Imports,8709,SE,Goods,44600,F
202209,Imports,8709,SG,Goods,83350,F
202209,Imports,8709,SK,Goods,2618,F
202209,Imports,8709,SV,Goods,1673,F
202209,Imports,8709,TH,Goods,1677,F
202209,Imports,8709,TN,Goods,295,F
202209,Imports,8709,TR,Goods,1151,F
202209,Imports,8709,TW,Goods,2858102,F
202209,Imports,8709,US,Goods,504256,F
202209,Imports,8710,AU,Goods,7746,F
202209,Imports,8711,AE,Goods,8227,F
202209,Imports,8711,AT,Goods,4474232,F
202209,Imports,8711,AU,Goods,253382,F
202209,Imports,8711,BG,Goods,111078,F
202209,Imports,8711,BR,Goods,1435511,F
202209,Imports,8711,CA,Goods,426226,F
202209,Imports,8711,CN,Goods,39687514,F
202209,Imports,8711,CZ,Goods,139782,F
202209,Imports,8711,DE,Goods,2245762,F
202209,Imports,8711,ES,Goods,400735,F
202209,Imports,8711,FR,Goods,737993,F
202209,Imports,8711,GB,Goods,660908,F
202209,Imports,8711,GS,Goods,1285,F
202209,Imports,8711,HK,Goods,2426,F
202209,Imports,8711,ID,Goods,318896,F
202209,Imports,8711,IN,Goods,971848,F
202209,Imports,8711,IT,Goods,4210058,F
202209,Imports,8711,JP,Goods,10229028,F
202209,Imports,8711,KH,Goods,1789429,F
202209,Imports,8711,KR,Goods,3704,F
202209,Imports,8711,MX,Goods,303227,F
202209,Imports,8711,MY,Goods,11029,F
202209,Imports,8711,NL,Goods,7504,F
202209,Imports,8711,NO,Goods,491,F
202209,Imports,8711,PH,Goods,167742,F
202209,Imports,8711,SE,Goods,8738,F
202209,Imports,8711,TH,Goods,6748258,F
202209,Imports,8711,TW,Goods,19369784,F
202209,Imports,8711,US,Goods,4935464,F
202209,Imports,8711,VN,Goods,1774301,F
202209,Imports,8711,ZA,Goods,49621,F
202209,Imports,8712,AU,Goods,125361,F
202209,Imports,8712,CH,Goods,11323,F
202209,Imports,8712,CN,Goods,11803385,F
202209,Imports,8712,DE,Goods,978011,F
202209,Imports,8712,DK,Goods,4177,F
202209,Imports,8712,ES,Goods,279087,F
202209,Imports,8712,FI,Goods,12933,F
202209,Imports,8712,GB,Goods,123282,F
202209,Imports,8712,ID,Goods,1414633,F
202209,Imports,8712,IN,Goods,641,F
202209,Imports,8712,IT,Goods,144901,F
202209,Imports,8712,KH,Goods,1648169,F
202209,Imports,8712,NZ,Goods,4617,F
202209,Imports,8712,SG,Goods,2637,F
202209,Imports,8712,TH,Goods,84786,F
202209,Imports,8712,TW,Goods,12524935,F
202209,Imports,8712,US,Goods,200161,F
202209,Imports,8712,VN,Goods,1541257,F
202209,Imports,8713,AE,Goods,4706,F
202209,Imports,8713,AU,Goods,653564,F
202209,Imports,8713,BE,Goods,184578,F
202209,Imports,8713,CA,Goods,79023,F
202209,Imports,8713,CH,Goods,76108,F
202209,Imports,8713,CN,Goods,1543416,F
202209,Imports,8713,CZ,Goods,2527,F
202209,Imports,8713,DE,Goods,235113,F
202209,Imports,8713,DK,Goods,235267,F
202209,Imports,8713,ES,Goods,4268,F
202209,Imports,8713,FI,Goods,36563,F
202209,Imports,8713,FR,Goods,39057,F
202209,Imports,8713,GB,Goods,167948,F
202209,Imports,8713,IN,Goods,68086,F
202209,Imports,8713,IT,Goods,31546,F
202209,Imports,8713,MX,Goods,103016,F
202209,Imports,8713,MY,Goods,10200,F
202209,Imports,8713,SE,Goods,79669,F
202209,Imports,8713,TH,Goods,315347,F
202209,Imports,8713,TW,Goods,1051149,F
202209,Imports,8713,US,Goods,1154254,F
202209,Imports,8713,VN,Goods,71422,F
202209,Imports,8714,AT,Goods,138104,F
202209,Imports,8714,AU,Goods,995417,F
202209,Imports,8714,BA,Goods,677,F
202209,Imports,8714,BE,Goods,33412,F
202209,Imports,8714,BG,Goods,3370,F
202209,Imports,8714,BR,Goods,6014,F
202209,Imports,8714,CA,Goods,688890,F
202209,Imports,8714,CH,Goods,160019,F
202209,Imports,8714,CN,Goods,2912409,F
202209,Imports,8714,CO,Goods,1041,F
202209,Imports,8714,CZ,Goods,22182,F
202209,Imports,8714,DE,Goods,404602,F
202209,Imports,8714,DK,Goods,278378,F
202209,Imports,8714,DO,Goods,12,F
202209,Imports,8714,ES,Goods,176231,F
202209,Imports,8714,FI,Goods,51892,F
202209,Imports,8714,FR,Goods,82403,F
202209,Imports,8714,GB,Goods,719180,F
202209,Imports,8714,GE,Goods,3667,F
202209,Imports,8714,GU,Goods,2863,F
202209,Imports,8714,HK,Goods,2210,F
202209,Imports,8714,HR,Goods,4069,F
202209,Imports,8714,HU,Goods,10823,F
202209,Imports,8714,ID,Goods,197067,F
202209,Imports,8714,IE,Goods,5947,F
202209,Imports,8714,IL,Goods,2152,F
202209,Imports,8714,IN,Goods,53404,F
202209,Imports,8714,IT,Goods,705708,F
202209,Imports,8714,JP,Goods,1806239,F
202209,Imports,8714,KH,Goods,497,F
202209,Imports,8714,KR,Goods,31499,F
202209,Imports,8714,LU,Goods,1242,F
202209,Imports,8714,MM,Goods,40676,F
202209,Imports,8714,MX,Goods,121878,F
202209,Imports,8714,MY,Goods,1233299,F
202209,Imports,8714,NL,Goods,122373,F
202209,Imports,8714,NO,Goods,4090,F
202209,Imports,8714,NZ,Goods,10481,F
202209,Imports,8714,PH,Goods,4321,F
202209,Imports,8714,PL,Goods,108962,F
202209,Imports,8714,PT,Goods,74412,F
202209,Imports,8714,RO,Goods,42668,F
202209,Imports,8714,SE,Goods,23767,F
202209,Imports,8714,SG,Goods,2355,F
202209,Imports,8714,SI,Goods,119668,F
202209,Imports,8714,SK,Goods,6324,F
202209,Imports,8714,SL,Goods,4855,F
202209,Imports,8714,SV,Goods,1087,F
202209,Imports,8714,TH,Goods,248420,F
202209,Imports,8714,TR,Goods,1063,F
202209,Imports,8714,TW,Goods,6058986,F
202209,Imports,8714,US,Goods,3430212,F
202209,Imports,8714,VI,Goods,656,F
202209,Imports,8714,VN,Goods,394772,F
202209,Imports,8714,ZA,Goods,282,F
202209,Imports,8715,AU,Goods,4136,F
202209,Imports,8715,CA,Goods,5728,F
202209,Imports,8715,CN,Goods,2947286,F
202209,Imports,8715,DK,Goods,1280,F
202209,Imports,8715,GB,Goods,6526,F
202209,Imports,8715,IT,Goods,174749,F
202209,Imports,8715,KR,Goods,3070,F
202209,Imports,8715,NL,Goods,10504,F
202209,Imports,8715,PL,Goods,12544,F
202209,Imports,8715,SE,Goods,345,F
202209,Imports,8715,US,Goods,6467,F
202209,Imports,8716,AT,Goods,1973,F
202209,Imports,8716,AU,Goods,26122302,F
202209,Imports,8716,BE,Goods,399991,F
202209,Imports,8716,CA,Goods,376118,F
202209,Imports,8716,CH,Goods,36300,F
202209,Imports,8716,CN,Goods,26071046,F
202209,Imports,8716,CZ,Goods,14332,F
202209,Imports,8716,DE,Goods,10917757,F
202209,Imports,8716,DK,Goods,5118,F
202209,Imports,8716,EE,Goods,22851,F
202209,Imports,8716,ES,Goods,338144,F
202209,Imports,8716,FI,Goods,7051,F
202209,Imports,8716,FR,Goods,28224,F
202209,Imports,8716,GB,Goods,21702839,F
202209,Imports,8716,HK,Goods,4720,F
202209,Imports,8716,HU,Goods,346162,F
202209,Imports,8716,ID,Goods,120583,F
202209,Imports,8716,IE,Goods,1112687,F
202209,Imports,8716,IL,Goods,66214,F
202209,Imports,8716,IN,Goods,373464,F
202209,Imports,8716,IT,Goods,1000557,F
202209,Imports,8716,JP,Goods,16893,F
202209,Imports,8716,KR,Goods,6925,F
202209,Imports,8716,LK,Goods,524,F
202209,Imports,8716,LT,Goods,750180,F
202209,Imports,8716,MX,Goods,35258,F
202209,Imports,8716,MY,Goods,19612,F
202209,Imports,8716,NL,Goods,395195,F
202209,Imports,8716,NO,Goods,45,F
202209,Imports,8716,NZ,Goods,202,F
202209,Imports,8716,PH,Goods,1460,F
202209,Imports,8716,PL,Goods,330801,F
202209,Imports,8716,PT,Goods,379235,F
202209,Imports,8716,RO,Goods,20642,F
202209,Imports,8716,SE,Goods,186359,F
202209,Imports,8716,SG,Goods,2497,F
202209,Imports,8716,SI,Goods,472237,F
202209,Imports,8716,SK,Goods,96297,F
202209,Imports,8716,SM,Goods,2542,F
202209,Imports,8716,TH,Goods,132029,F
202209,Imports,8716,TR,Goods,131997,F
202209,Imports,8716,TW,Goods,662033,F
202209,Imports,8716,UA,Goods,492,F
202209,Imports,8716,US,Goods,4490313,F
202209,Imports,8716,VN,Goods,125664,F
202209,Imports,8716,ZA,Goods,48963,F
202209,Imports,88,AR,Goods,1371,F
202209,Imports,88,AT,Goods,187302,F
202209,Imports,88,AU,Goods,10809858,F
202209,Imports,88,BE,Goods,26411,F
202209,Imports,88,BG,Goods,3613,F
202209,Imports,88,BR,Goods,2432,F
202209,Imports,88,CA,Goods,3744399,F
202209,Imports,88,CH,Goods,166743,F
202209,Imports,88,CN,Goods,812665,F
202209,Imports,88,CO,Goods,1032,F
202209,Imports,88,CR,Goods,170,F
202209,Imports,88,CY,Goods,1785,F
202209,Imports,88,CZ,Goods,22238,F
202209,Imports,88,DE,Goods,2603000,F
202209,Imports,88,DK,Goods,1580,F
202209,Imports,88,EE,Goods,37448,F
202209,Imports,88,ES,Goods,28077,F
202209,Imports,88,FI,Goods,8071,F
202209,Imports,88,FJ,Goods,9192,F
202209,Imports,88,FR,Goods,24330454,F
202209,Imports,88,GB,Goods,910779,F
202209,Imports,88,GN,Goods,1333,F
202209,Imports,88,HK,Goods,42795,F
202209,Imports,88,HU,Goods,6400,F
202209,Imports,88,ID,Goods,74927,F
202209,Imports,88,IL,Goods,10471,F
202209,Imports,88,IN,Goods,24605,F
202209,Imports,88,IT,Goods,4817730,F
202209,Imports,88,JP,Goods,7420770,F
202209,Imports,88,KR,Goods,38641,F
202209,Imports,88,LK,Goods,50045,F
202209,Imports,88,LT,Goods,12333,F
202209,Imports,88,MA,Goods,55937,F
202209,Imports,88,MX,Goods,700934,F
202209,Imports,88,MY,Goods,2849516,F
202209,Imports,88,NC,Goods,78085,F
202209,Imports,88,NL,Goods,410927,F
202209,Imports,88,NO,Goods,110381,F
202209,Imports,88,NZ,Goods,7325568,F
202209,Imports,88,PH,Goods,11195,F
202209,Imports,88,PL,Goods,39398,F
202209,Imports,88,PT,Goods,2877,F
202209,Imports,88,RO,Goods,77244,F
202209,Imports,88,SE,Goods,47561,F
202209,Imports,88,SG,Goods,1986740,F
202209,Imports,88,SI,Goods,13754,F
202209,Imports,88,TH,Goods,17404,F
202209,Imports,88,TOT,Goods,126136232,F
202209,Imports,88,TR,Goods,7178,F
202209,Imports,88,TW,Goods,8512,F
202209,Imports,88,US,Goods,56067718,F
202209,Imports,88,VN,Goods,80645,F
202209,Imports,88,ZA,Goods,35988,F
202209,Imports,8801,CA,Goods,5973,F
202209,Imports,8801,DE,Goods,256916,F
202209,Imports,8801,HU,Goods,4183,F
202209,Imports,8801,IT,Goods,4334,F
202209,Imports,8801,JP,Goods,8797,F
202209,Imports,8801,KR,Goods,6078,F
202209,Imports,8801,LK,Goods,3621,F
202209,Imports,8801,NZ,Goods,1289,F
202209,Imports,8801,VN,Goods,49488,F
202209,Imports,8802,AU,Goods,7167518,F
202209,Imports,8802,CA,Goods,313952,F
202209,Imports,8802,CN,Goods,252652,F
202209,Imports,8802,DE,Goods,434377,F
202209,Imports,8802,FR,Goods,13667273,F
202209,Imports,8802,IT,Goods,1520421,F
202209,Imports,8802,JP,Goods,7052048,F
202209,Imports,8802,NZ,Goods,6482984,F
202209,Imports,8802,US,Goods,9292083,F
202209,Imports,8802,ZA,Goods,35731,F
202209,Imports,8804,AU,Goods,16735,F
202209,Imports,8804,BE,Goods,3677,F
202209,Imports,8804,DE,Goods,7422,F
202209,Imports,8804,ES,Goods,3972,F
202209,Imports,8804,IT,Goods,13148,F
202209,Imports,8804,LK,Goods,46227,F
202209,Imports,8804,NZ,Goods,11816,F
202209,Imports,8804,PL,Goods,989,F
202209,Imports,8804,PT,Goods,1334,F
202209,Imports,8804,RO,Goods,73095,F
202209,Imports,8804,TH,Goods,5240,F
202209,Imports,8804,TW,Goods,387,F
202209,Imports,8804,US,Goods,88859,F
202209,Imports,8804,VN,Goods,22524,F
202209,Imports,8805,AU,Goods,568,F
202209,Imports,8805,CN,Goods,2400,F
202209,Imports,8805,US,Goods,70411,F
202209,Imports,8806,AU,Goods,13043,F
202209,Imports,8806,CA,Goods,17049,F
202209,Imports,8806,CH,Goods,21192,F
202209,Imports,8806,CN,Goods,371289,F
202209,Imports,8807,AR,Goods,1371,F
202209,Imports,8807,AT,Goods,187302,F
202209,Imports,8807,AU,Goods,3611994,F
202209,Imports,8807,BE,Goods,22734,F
202209,Imports,8807,BG,Goods,3613,F
202209,Imports,8807,BR,Goods,2432,F
202209,Imports,8807,CA,Goods,3407425,F
202209,Imports,8807,CH,Goods,145551,F
202209,Imports,8807,CN,Goods,186324,F
202209,Imports,8807,CO,Goods,1032,F
202209,Imports,8807,CR,Goods,170,F
202209,Imports,8807,CY,Goods,1785,F
202209,Imports,8807,CZ,Goods,22238,F
202209,Imports,8807,DE,Goods,1904285,F
202209,Imports,8807,DK,Goods,1580,F
202209,Imports,8807,EE,Goods,37448,F
202209,Imports,8807,ES,Goods,24105,F
202209,Imports,8807,FI,Goods,8071,F
202209,Imports,8807,FJ,Goods,9192,F
202209,Imports,8807,FR,Goods,10663181,F
202209,Imports,8807,GB,Goods,910779,F
202209,Imports,8807,GN,Goods,1333,F
202209,Imports,8807,HK,Goods,42795,F
202209,Imports,8807,HU,Goods,2217,F
202209,Imports,8807,ID,Goods,74927,F
202209,Imports,8807,IL,Goods,10471,F
202209,Imports,8807,IN,Goods,24605,F
202209,Imports,8807,IT,Goods,3279827,F
202209,Imports,8807,JP,Goods,359925,F
202209,Imports,8807,KR,Goods,32563,F
202209,Imports,8807,LK,Goods,197,F
202209,Imports,8807,LT,Goods,12333,F
202209,Imports,8807,MA,Goods,55937,F
202209,Imports,8807,MX,Goods,700934,F
202209,Imports,8807,MY,Goods,2849516,F
202209,Imports,8807,NC,Goods,78085,F
202209,Imports,8807,NL,Goods,410927,F
202209,Imports,8807,NO,Goods,110381,F
202209,Imports,8807,NZ,Goods,829479,F
202209,Imports,8807,PH,Goods,11195,F
202209,Imports,8807,PL,Goods,38409,F
202209,Imports,8807,PT,Goods,1543,F
202209,Imports,8807,RO,Goods,4149,F
202209,Imports,8807,SE,Goods,47561,F
202209,Imports,8807,SG,Goods,1986740,F
202209,Imports,8807,SI,Goods,13754,F
202209,Imports,8807,TH,Goods,12164,F
202209,Imports,8807,TR,Goods,7178,F
202209,Imports,8807,TW,Goods,8125,F
202209,Imports,8807,US,Goods,46616365,F
202209,Imports,8807,VN,Goods,8633,F
202209,Imports,8807,ZA,Goods,257,F
202209,Imports,89,AU,Goods,9894954,F
202209,Imports,89,BE,Goods,95940,F
202209,Imports,89,BG,Goods,421,F
202209,Imports,89,BR,Goods,83111,F
202209,Imports,89,CA,Goods,1550414,F
202209,Imports,89,CN,Goods,26021221,F
202209,Imports,89,DE,Goods,1340166,F
202209,Imports,89,DK,Goods,1623,F
202209,Imports,89,ES,Goods,1234415,F
202209,Imports,89,FJ,Goods,1050,F
202209,Imports,89,FR,Goods,2695294,F
202209,Imports,89,GB,Goods,11041267,F
202209,Imports,89,HK,Goods,758,F
202209,Imports,89,ID,Goods,157744,F
